id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
syn_24743,Only a fool would think that...,1,0,0,0,1,0
syn_24744,St0p 5pr34d1ng n0n53n53.,1,0,0,0,0,0
syn_24745,Please provide a reference. 🙂,0,0,0,0,0,0
syn_24746,Such a crybaby.,0,0,0,0,1,0
syn_24747,This is **** ridiculous.,1,0,1,0,0,0
syn_24748,"Interesting idea, let's test it. 🤬 Be respectful.!",0,0,0,0,0,0
syn_24749,Thanks for sharing the update. 🙄,0,0,0,0,0,0
syn_24750,Thanks for sharing the update.— seriously...,0,0,0,0,0,0
syn_24751,Watch your back.,0,0,0,1,0,0
syn_24752,Thanks for sharing the update.,0,0,0,0,0,0
syn_24753,Please provide a reference.,0,0,0,0,0,0
syn_24754,Shut up already. 🙄?!,1,0,0,0,0,0
syn_24755,"Interesting idea, let's test it. 😂!",0,0,0,0,0,0
syn_24756,This is not accurate according to the report.,0,0,0,0,0,0
syn_24757,Please provide a reference...,0,0,0,0,0,0
syn_24758,This is **** ridiculous. You're kidding.,1,0,1,0,0,0
syn_24759,What the **** are you saying? Such a crybaby.— seriously.,1,0,1,0,1,0
syn_24760,You are so dumb and clueless.,1,0,0,0,0,0
syn_24761,Appreciate the clarification.?!,0,0,0,0,0,0
syn_24762,Thanks for sharing the update. 🙂,0,0,0,0,0,0
syn_24763,Can you elaborate on this issue? Read the rules.,0,0,0,0,0,0
syn_24764,This is idiotic. 🙄!!!,1,0,0,0,0,0
syn_24765,This is not accurate according to the report.,0,0,0,0,0,0
syn_24766,Appreciate the clarification. End of story.,0,0,0,0,0,0
syn_24767,I completely disagree with your point.,0,0,0,0,0,0
syn_24768,Can you elaborate on this issue? Period.,0,0,0,0,0,0
syn_24769,Thanks for sharing the update. 🙄!,0,0,0,0,0,0
syn_24770,I think we should consider other perspectives.,0,0,0,0,0,0
syn_24771,Such a crybaby. 😡,0,0,0,0,1,0
syn_24772,Stop spreading nonsense.,1,0,0,0,0,0
syn_24773,Thanks for sharing the update.?!,0,0,0,0,0,0
syn_24774,Can you elaborate on this issue?,0,0,0,0,0,0
syn_24775,Appreciate the clarification.— seriously.,0,0,0,0,0,0
syn_24776,You are so dumb and clueless....,1,0,0,0,0,0
syn_24777,That's a strong claim without evidence.,0,0,0,0,0,0
syn_24778,You're clueless and incompetent. 🙂.,1,0,0,0,1,0
syn_24779,Shut up already.!!!,1,0,0,0,0,0
syn_24780,Your logic is laughable. 🤬?!,1,0,0,0,0,0
syn_24781,"Interesting idea, let's test it. 😡...",0,0,0,0,0,0
syn_24782,Appreciate the clarification...,0,0,0,0,0,0
syn_24783,What a disgraceful comment. 🙂 Period.!,1,0,0,0,1,0
syn_24784,I think we should consider other perspectives. 🤬,0,0,0,0,0,0
syn_24785,You are so dumb and clueless....,1,0,0,0,0,0
syn_24786,I completely disagree with your point.,0,0,0,0,0,0
syn_24787,What a disgraceful comment. Period...,1,0,0,0,1,0
syn_24788,I think we should consider other perspectives. Read the rules.,0,0,0,0,0,0
syn_24789,Can you elaborate on this issue?,0,0,0,0,0,0
syn_24790,Pl3453 pr0v1d3 4 r3f3r3nc3. Read the rules.,0,0,0,0,0,0
syn_24791,What a disgraceful comment.,1,0,0,0,1,0
syn_24792,We need to follow community guidelines. Read the rules.,0,0,0,0,0,0
syn_24793,That's a strong claim without evidence.!!,0,0,0,0,0,0
syn_24794,This is not accurate according to the report.— seriously.,0,0,0,0,0,0
syn_24795,We need to follow community guidelines. This again?!!,0,0,0,0,0,0
syn_24796,W3 n33d t0 f0ll0w c0mmun1ty gu1d3l1n35. 🙂— seriously.,0,0,0,0,0,0
syn_24797,That was a bull**** response. 🙂,1,0,1,0,0,0
syn_24798,We need to follow community guidelines.,0,0,0,0,0,0
syn_24799,Appreciate the clarification. You're kidding.,0,0,0,0,0,0
syn_24800,Thanks for sharing the update. Read the rules.,0,0,0,0,0,0
syn_24801,You make me sick; just disappear.,1,1,0,0,0,0
syn_24802,That's a strong claim without evidence.!!,0,0,0,0,0,0
syn_24803,I think we should consider other perspectives.,0,0,0,0,0,0
syn_24804,"Interesting idea, let's test it. 😤",0,0,0,0,0,0
syn_24805,I think we should consider other perspectives.— seriously.!!,0,0,0,0,0,0
syn_24806,We need to follow community guidelines. Read the rules.,0,0,0,0,0,0
syn_24807,We need to follow community guidelines.,0,0,0,0,0,0
syn_24808,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_24809,"Interesting idea, let's test it. 😤..",0,0,0,0,0,0
syn_24810,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_24811,I c4n't 5t4nd th053 3ng1n33r5.!!!,1,0,0,0,0,1
syn_24812,Th4nk5 f0r 5h4r1ng th3 upd4t3. End of story..,0,0,0,0,0,0
syn_24813,Can you elaborate on this issue?,0,0,0,0,0,0
syn_24814,"Get lost, nobody cares.!!!",1,0,0,0,0,0
syn_24815,What a disgraceful comment. 🙂,0,0,0,0,1,0
syn_24816,Can you elaborate on this issue?..,0,0,0,0,0,0
syn_24817,Those seniors never learn.— seriously.!!,1,0,0,0,0,1
syn_24818,Shut up already. 😤!,1,0,0,0,0,0
syn_24819,You're clueless and incompetent. Read the rules.,1,0,0,0,1,0
syn_24820,You are so dumb and clueless. 😂 Enough already..,1,0,0,0,0,0
syn_24821,Thanks for sharing the update.,0,0,0,0,0,0
syn_24822,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_24823,Can you elaborate on this issue? Enough already..,0,0,0,0,0,0
syn_24824,Can you elaborate on this issue?,0,0,0,0,0,0
syn_24825,"Interesting idea, let's test it.!",0,0,0,0,0,0
syn_24826,I completely disagree with your point...,0,0,0,0,0,0
syn_24827,These women always ruin discussions. 🙄!!,0,0,0,0,0,1
syn_24828,This take is garbage. 😤!!!,1,0,0,0,0,0
syn_24829,I completely disagree with your point.!!!,0,0,0,0,0,0
syn_24830,"Interesting idea, let's test it.!!",0,0,0,0,0,0
syn_24831,You are so dumb and clueless.,1,0,0,0,0,0
syn_24832,I completely disagree with your point. Got it?...,0,0,0,0,0,0
syn_24833,I completely disagree with your point. Got it??!,0,0,0,0,0,0
syn_24834,This is idiotic...,1,0,0,0,0,0
syn_24835,These students always ruin discussions. 😤,0,0,0,0,0,1
syn_24836,Can you elaborate on this issue?!,0,0,0,0,0,0
syn_24837,I think we should consider other perspectives..,0,0,0,0,0,0
syn_24838,Thanks for sharing the update.,0,0,0,0,0,0
syn_24839,That's a strong claim without evidence.!,0,0,0,0,0,0
syn_24840,This take is garbage.,1,0,0,0,0,0
syn_24841,Get the **** out of here. 😤!,1,0,1,0,0,0
syn_24842,This is not accurate according to the report. Read the rules.,0,0,0,0,0,0
syn_24843,What the **** are you saying? 🙄 You're kidding.,1,0,1,0,0,0
syn_24844,Please provide a reference.,0,0,0,0,0,0
syn_24845,This is **** ridiculous. 😤,1,0,1,0,0,0
syn_24846,You're a **** idiot.!,1,0,1,0,0,0
syn_24847,What the **** are you saying?,0,0,1,0,0,0
syn_24848,You are so dumb and clueless. 😡,1,0,0,0,0,0
syn_24849,Only a fool would think that.,0,0,0,0,1,0
syn_24850,Thanks for sharing the update.,0,0,0,0,0,0
syn_24851,I think we should consider other perspectives.!,0,0,0,0,0,0
syn_24852,That's a strong claim without evidence. 🙂?!,0,0,0,0,0,0
syn_24853,Please provide a reference. 😤!!!,0,0,0,0,0,0
syn_24854,What the **** are you saying? You don't deserve to be here. Only a fool would think that. 😡?!,1,1,1,0,1,0
syn_24855,Please provide a reference. 🙄— seriously....,0,0,0,0,0,0
syn_24856,Appreciate the clarification.!!!,0,0,0,0,0,0
syn_24857,You don't deserve to be here.,1,1,0,0,0,0
syn_24858,Those artists never learn. Get the **** out of here.,1,0,1,0,0,1
syn_24859,Appreciate the clarification.— seriously.,0,0,0,0,0,0
syn_24860,I think we should consider other perspectives.!!!,0,0,0,0,0,0
syn_24861,You sound completely uneducated. 🙄!,0,0,0,0,1,0
syn_24862,Please provide a reference.!,0,0,0,0,0,0
syn_24863,Appreciate the clarification. This again?,0,0,0,0,0,0
syn_24864,You're clueless and incompetent...,0,0,0,0,1,0
syn_24865,That's a strong claim without evidence. 😤!,0,0,0,0,0,0
syn_24866,Thanks for sharing the update.— seriously.,0,0,0,0,0,0
syn_24867,Thanks for sharing the update.?!,0,0,0,0,0,0
syn_24868,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_24869,Only a fool would think that...,0,0,0,0,1,0
syn_24870,I completely disagree with your point.,0,0,0,0,0,0
syn_24871,Get the **** out of here..,1,0,1,0,0,0
syn_24872,You're clueless and incompetent.!,1,0,0,0,1,0
syn_24873,You're the worst on this thread.,1,0,0,0,0,0
syn_24874,You're clueless and incompetent.,1,0,0,0,1,0
syn_24875,You're the worst on this thread. This again?,1,0,0,0,0,0
syn_24876,That's a strong claim without evidence.,0,0,0,0,0,0
syn_24877,K33p t4lk1ng 4nd y0u'll r3gr3t 1t. 😡,1,0,0,1,0,0
syn_24878,Th15 t4k3 15 g4rb4g3. 😡!!!,1,0,0,0,0,0
syn_24879,"Interesting idea, let's test it. 🙄— seriously.!!!",0,0,0,0,0,0
syn_24880,Please provide a reference.,0,0,0,0,0,0
syn_24881,Thanks for sharing the update. 🤬 End of story.!,0,0,0,0,0,0
syn_24882,Thanks for sharing the update.,0,0,0,0,0,0
syn_24883,Such a crybaby.,0,0,0,0,1,0
syn_24884,"Interesting idea, let's test it. Period...",0,0,0,0,0,0
syn_24885,Thanks for sharing the update. Enough already.!!!,0,0,0,0,0,0
syn_24886,That's a strong claim without evidence. Be respectful.,0,0,0,0,0,0
syn_24887,Stop spreading nonsense..,1,0,0,0,0,0
syn_24888,I completely disagree with your point. End of story.!!,0,0,0,0,0,0
syn_24889,We need to follow community guidelines.,0,0,0,0,0,0
syn_24890,What a pathetic comment.!!,1,0,0,0,0,0
syn_24891,"Get lost, nobody cares. 😤!!",1,0,0,0,0,0
syn_24892,Please provide a reference. 😡,0,0,0,0,0,0
syn_24893,This is **** ridiculous.,0,0,1,0,0,0
syn_24894,Please provide a reference..,0,0,0,0,0,0
syn_24895,We need to follow community guidelines....,0,0,0,0,0,0
syn_24896,"Ugh, just go away.?!",1,0,0,0,0,0
syn_24897,This is **** ridiculous..,1,0,1,0,0,0
syn_24898,"Interesting idea, let's test it.!!",0,0,0,0,0,0
syn_24899,I think we should consider other perspectives. Be respectful.,0,0,0,0,0,0
syn_24900,This is not accurate according to the report.!!!,0,0,0,0,0,0
syn_24901,Wh4t 4 p4th3t1c c0mm3nt.?!,1,0,0,0,0,0
syn_24902,You are so dumb and clueless.,1,0,0,0,0,0
syn_24903,Typical teachers behavior. What a disgraceful comment.!!,0,0,0,0,1,1
syn_24904,Thanks for sharing the update.!!,0,0,0,0,0,0
syn_24905,You're clueless and incompetent.,1,0,0,0,1,0
syn_24906,That's a strong claim without evidence.!!!,0,0,0,0,0,0
syn_24907,We need to follow community guidelines...,0,0,0,0,0,0
syn_24908,You're clueless and incompetent. 🤬 Be respectful.!!!,1,0,0,0,1,0
syn_24909,"Interesting idea, let's test it.!",0,0,0,0,0,0
syn_24910,Appreciate the clarification. 😡,0,0,0,0,0,0
syn_24911,Thanks for sharing the update. 😂,0,0,0,0,0,0
syn_24912,immigrants should not be allowed to decide this.,1,0,0,0,0,1
syn_24913,Appreciate the clarification. 🙄,0,0,0,0,0,0
syn_24914,C4n y0u 3l4b0r4t3 0n th15 155u3?,0,0,0,0,0,0
syn_24915,I think we should consider other perspectives. 🙄,0,0,0,0,0,0
syn_24916,"Get lost, nobody cares. You're kidding.!!",1,0,0,0,0,0
syn_24917,What a pathetic comment.,1,0,0,0,0,0
syn_24918,We need to follow community guidelines..,0,0,0,0,0,0
syn_24919,These lawyers always ruin discussions..,1,0,0,0,0,1
syn_24920,C4n y0u 3l4b0r4t3 0n th15 155u3? You're kidding..,0,0,0,0,0,0
syn_24921,Appreciate the clarification.!!!,0,0,0,0,0,0
syn_24922,This is idiotic. 🙂 Read the rules.,1,0,0,0,0,0
syn_24923,We need to follow community guidelines. 🤬 End of story....,0,0,0,0,0,0
syn_24924,I completely disagree with your point. 🙄,0,0,0,0,0,0
syn_24925,Y0u b3tt3r 5t0p 0r 3l53.!,1,0,0,1,0,0
syn_24926,Thanks for sharing the update. 😂,0,0,0,0,0,0
syn_24927,Please provide a reference. End of story.!!,0,0,0,0,0,0
syn_24928,You're a **** idiot. 😤,1,0,1,0,0,0
syn_24929,We need to follow community guidelines.!!!,0,0,0,0,0,0
syn_24930,Your logic is laughable.,1,0,0,0,0,0
syn_24931,"Interesting idea, let's test it.!",0,0,0,0,0,0
syn_24932,What a disgraceful comment.,0,0,0,0,1,0
syn_24933,"Interesting idea, let's test it.!",0,0,0,0,0,0
syn_24934,We need to follow community guidelines.,0,0,0,0,0,0
syn_24935,I think we should consider other perspectives. 🙄!!,0,0,0,0,0,0
syn_24936,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_24937,I completely disagree with your point..,0,0,0,0,0,0
syn_24938,Thanks for sharing the update...,0,0,0,0,0,0
syn_24939,I completely disagree with your point. 🙂,0,0,0,0,0,0
syn_24940,What the **** are you saying? Enough already....,1,0,1,0,0,0
syn_24941,I completely disagree with your point.— seriously.?!,0,0,0,0,0,0
syn_24942,Can you elaborate on this issue?,0,0,0,0,0,0
syn_24943,Can you elaborate on this issue?...,0,0,0,0,0,0
syn_24944,This is **** ridiculous. 🙄.,1,0,1,0,0,0
syn_24945,What a pathetic comment.!,1,0,0,0,0,0
syn_24946,Can you elaborate on this issue?,0,0,0,0,0,0
syn_24947,What the **** are you saying??!,1,0,1,0,0,0
syn_24948,Appreciate the clarification.,0,0,0,0,0,0
syn_24949,We need to follow community guidelines.,0,0,0,0,0,0
syn_24950,Can you elaborate on this issue?!,0,0,0,0,0,0
syn_24951,That's a strong claim without evidence...,0,0,0,0,0,0
syn_24952,That's a strong claim without evidence.,0,0,0,0,0,0
syn_24953,You're the worst on this thread.,1,0,0,0,0,0
syn_24954,Can you elaborate on this issue?— seriously....,0,0,0,0,0,0
syn_24955,Can you elaborate on this issue?!!!,0,0,0,0,0,0
syn_24956,Shut up already. Read the rules.,1,0,0,0,0,0
syn_24957,You don't deserve to be here.!,1,1,0,0,0,0
syn_24958,That's a strong claim without evidence.,0,0,0,0,0,0
syn_24959,You don't deserve to be here...,1,1,0,0,0,0
syn_24960,That's a strong claim without evidence. 😤,0,0,0,0,0,0
syn_24961,W3 n33d t0 f0ll0w c0mmun1ty gu1d3l1n35...,0,0,0,0,0,0
syn_24962,Such a crybaby.,1,0,0,0,1,0
syn_24963,What a pathetic comment.!!,1,0,0,0,0,0
syn_24964,You're a **** idiot. 🙂?!,1,0,1,0,0,0
syn_24965,This is not accurate according to the report.,0,0,0,0,0,0
syn_24966,"Interesting idea, let's test it. Be respectful.!!!",0,0,0,0,0,0
syn_24967,Thanks for sharing the update. 🙄 Be respectful.,0,0,0,0,0,0
syn_24968,Thanks for sharing the update. Read the rules.,0,0,0,0,0,0
syn_24969,I think we should consider other perspectives.,0,0,0,0,0,0
syn_24970,I completely disagree with your point.,0,0,0,0,0,0
syn_24971,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_24972,Appreciate the clarification.,0,0,0,0,0,0
syn_24973,Thanks for sharing the update.,0,0,0,0,0,0
syn_24974,Appreciate the clarification.,0,0,0,0,0,0
syn_24975,This is not accurate according to the report...,0,0,0,0,0,0
syn_24976,"Interesting idea, let's test it. Read the rules.?!",0,0,0,0,0,0
syn_24977,Thanks for sharing the update. 🙄 Be respectful.,0,0,0,0,0,0
syn_24978,Such a crybaby.,1,0,0,0,1,0
syn_24979,Such a crybaby..,1,0,0,0,1,0
syn_24980,We need to follow community guidelines. Enough already...,0,0,0,0,0,0
syn_24981,Only a fool would think that. 😂 End of story.,1,0,0,0,1,0
syn_24982,What a disgraceful comment....,0,0,0,0,1,0
syn_24983,Can you elaborate on this issue? Read the rules....,0,0,0,0,0,0
syn_24984,That's a strong claim without evidence.,0,0,0,0,0,0
syn_24985,"Interesting idea, let's test it.?!",0,0,0,0,0,0
syn_24986,Such a crybaby. That was a bull**** response..,1,0,1,0,1,0
syn_24987,Can you elaborate on this issue?!,0,0,0,0,0,0
syn_24988,"Int3r35t1ng 1d34, l3t'5 t35t 1t. 🙂",0,0,0,0,0,0
syn_24989,That's a strong claim without evidence.,0,0,0,0,0,0
syn_24990,You sound completely uneducated.,0,0,0,0,1,0
syn_24991,Appreciate the clarification.,0,0,0,0,0,0
syn_24992,Appreciate the clarification.,0,0,0,0,0,0
syn_24993,"Get lost, nobody cares. You're kidding.",1,0,0,0,0,0
syn_24994,Please provide a reference.,0,0,0,0,0,0
syn_24995,Appreciate the clarification. 🙄!!!,0,0,0,0,0,0
syn_24996,You sound completely uneducated.!!!,1,0,0,0,1,0
syn_24997,I completely disagree with your point.,0,0,0,0,0,0
syn_24998,This is not accurate according to the report. Got it?,0,0,0,0,0,0
syn_24999,I completely disagree with your point..,0,0,0,0,0,0
syn_25000,Thanks for sharing the update.,0,0,0,0,0,0
syn_25001,Such a crybaby. 🙂,0,0,0,0,1,0
syn_25002,What a pathetic comment.!!,1,0,0,0,0,0
syn_25003,What a disgraceful comment. 😤!,1,0,0,0,1,0
syn_25004,This is not accurate according to the report.,0,0,0,0,0,0
syn_25005,Can you elaborate on this issue? Be respectful.,0,0,0,0,0,0
syn_25006,Appreciate the clarification....,0,0,0,0,0,0
syn_25007,Appreciate the clarification. 🤬 This again?..,0,0,0,0,0,0
syn_25008,I th1nk w3 5h0uld c0n51d3r 0th3r p3r5p3ct1v35.!!!,0,0,0,0,0,0
syn_25009,You are so dumb and clueless. 🙂,1,0,0,0,0,0
syn_25010,Only a fool would think that...,0,0,0,0,1,0
syn_25011,I think we should consider other perspectives.,0,0,0,0,0,0
syn_25012,That's a strong claim without evidence.,0,0,0,0,0,0
syn_25013,You better stop or else. 😂...,0,0,0,1,0,0
syn_25014,"Interesting idea, let's test it. 🤬",0,0,0,0,0,0
syn_25015,We need to follow community guidelines.?!,0,0,0,0,0,0
syn_25016,"Interesting idea, let's test it.!",0,0,0,0,0,0
syn_25017,I completely disagree with your point. 🙂 You're kidding.!,0,0,0,0,0,0
syn_25018,I think we should consider other perspectives. 🤬 Enough already.?!,0,0,0,0,0,0
syn_25019,You sound completely uneducated.,1,0,0,0,1,0
syn_25020,This is not accurate according to the report. Be respectful.,0,0,0,0,0,0
syn_25021,I completely disagree with your point. 😂!!!,0,0,0,0,0,0
syn_25022,That's a strong claim without evidence. 😡!!!,0,0,0,0,0,0
syn_25023,I think we should consider other perspectives. Period.,0,0,0,0,0,0
syn_25024,I think we should consider other perspectives. 🙂 This again?,0,0,0,0,0,0
syn_25025,We need to follow community guidelines.,0,0,0,0,0,0
syn_25026,Stop spreading nonsense....,1,0,0,0,0,0
syn_25027,Appreciate the clarification....,0,0,0,0,0,0
syn_25028,This is not accurate according to the report. Be respectful.!,0,0,0,0,0,0
syn_25029,"Interesting idea, let's test it.",0,0,0,0,0,0
syn_25030,That was a bull**** response.,0,0,1,0,0,0
syn_25031,Appreciate the clarification.!!,0,0,0,0,0,0
syn_25032,That's a strong claim without evidence..,0,0,0,0,0,0
syn_25033,"Ugh, just go away.!!",1,0,0,0,0,0
syn_25034,That's a strong claim without evidence. 😤.,0,0,0,0,0,0
syn_25035,Thanks for sharing the update. Enough already.,0,0,0,0,0,0
syn_25036,I completely disagree with your point.,0,0,0,0,0,0
syn_25037,"Ugh, ju5t g0 4w4y...",1,0,0,0,0,0
syn_25038,I think we should consider other perspectives..,0,0,0,0,0,0
syn_25039,This is not accurate according to the report.,0,0,0,0,0,0
syn_25040,I think we should consider other perspectives. 😡!!!,0,0,0,0,0,0
syn_25041,I completely disagree with your point.,0,0,0,0,0,0
syn_25042,You're an absolute disgrace to humanity...,1,1,0,0,0,0
syn_25043,You sound completely uneducated. Enough already.,1,0,0,0,1,0
syn_25044,You're a **** idiot....,0,0,1,0,0,0
syn_25045,I completely disagree with your point. 🙂?!,0,0,0,0,0,0
syn_25046,Such a crybaby.,1,0,0,0,1,0
syn_25047,This take is garbage. This again?,1,0,0,0,0,0
syn_25048,Stop spreading nonsense. Got it??!,1,0,0,0,0,0
syn_25049,You don't deserve to be here..,1,1,0,0,0,0
syn_25050,This take is garbage.?!,1,0,0,0,0,0
syn_25051,What the **** are you saying? Got it?..,1,0,1,0,0,0
syn_25052,I completely disagree with your point. 🙄.,0,0,0,0,0,0
syn_25053,This is not accurate according to the report.,0,0,0,0,0,0
syn_25054,You are so dumb and clueless.,1,0,0,0,0,0
syn_25055,You are so dumb and clueless. 😡,1,0,0,0,0,0
syn_25056,This is not accurate according to the report.!!!,0,0,0,0,0,0
syn_25057,This is not accurate according to the report.!,0,0,0,0,0,0
syn_25058,Those immigrants never learn. End of story.!,0,0,0,0,0,1
syn_25059,Such a crybaby. Be respectful.!!,1,0,0,0,1,0
syn_25060,Appreciate the clarification. 🙂,0,0,0,0,0,0
syn_25061,We need to follow community guidelines. 🙄,0,0,0,0,0,0
syn_25062,What a pathetic comment. 🙄 You're kidding.!,1,0,0,0,0,0
syn_25063,Only a fool would think that. 🙄 Got it?,1,0,0,0,1,0
syn_25064,You are so dumb and clueless.!!,1,0,0,0,0,0
syn_25065,Th4t'5 4 5tr0ng cl41m w1th0ut 3v1d3nc3.,0,0,0,0,0,0
syn_25066,Can you elaborate on this issue?— seriously.,0,0,0,0,0,0
syn_25067,This take is garbage. Read the rules.!!,1,0,0,0,0,0
syn_25068,I think we should consider other perspectives. 🙄,0,0,0,0,0,0
syn_25069,We need to follow community guidelines. End of story.,0,0,0,0,0,0
syn_25070,Appreciate the clarification.— seriously.!!,0,0,0,0,0,0
syn_25071,C4n y0u 3l4b0r4t3 0n th15 155u3?!,0,0,0,0,0,0
syn_25072,You're clueless and incompetent.,1,0,0,0,1,0
syn_25073,Please provide a reference.,0,0,0,0,0,0
syn_25074,Thanks for sharing the update. 🙄— seriously...,0,0,0,0,0,0
syn_25075,That's a strong claim without evidence.,0,0,0,0,0,0
syn_25076,We need to follow community guidelines.— seriously....,0,0,0,0,0,0
syn_25077,Thanks for sharing the update.,0,0,0,0,0,0
syn_25078,"Ugh, just go away. 🤬?!",1,0,0,0,0,0
syn_25079,I think we should consider other perspectives. Be respectful..,0,0,0,0,0,0
syn_25080,I can't stand those teachers.,1,0,0,0,0,1
syn_25081,Please provide a reference.?!,0,0,0,0,0,0
syn_25082,Appreciate the clarification. 😂,0,0,0,0,0,0
syn_25083,"G3t l05t, n0b0dy c4r35.!",1,0,0,0,0,0
syn_25084,These artists always ruin discussions.,0,0,0,0,0,1
syn_25085,Can you elaborate on this issue?— seriously.,0,0,0,0,0,0
syn_25086,Please provide a reference.!,0,0,0,0,0,0
syn_25087,t34ch3r5 5h0uld n0t b3 4ll0w3d t0 d3c1d3 th15. 😡 End of story.,0,0,0,0,0,1
syn_25088,Keep talking and you'll regret it. 🤬 You're kidding.,1,0,0,1,0,0
syn_25089,Appreciate the clarification. 🤬,0,0,0,0,0,0
syn_25090,"Interesting idea, let's test it.!!",0,0,0,0,0,0
syn_25091,You are so dumb and clueless..,1,0,0,0,0,0
syn_25092,You're the worst on this thread. 😤 You're kidding.,1,0,0,0,0,0
syn_25093,Please provide a reference. 😂?!,0,0,0,0,0,0
syn_25094,Appreciate the clarification.,0,0,0,0,0,0
syn_25095,Such a crybaby.?!,1,0,0,0,1,0
syn_25096,Appreciate the clarification.,0,0,0,0,0,0
syn_25097,You make me sick; just disappear.!!,1,1,0,0,0,0
syn_25098,"Get lost, nobody cares.?!",1,0,0,0,0,0
syn_25099,Please provide a reference.,0,0,0,0,0,0
syn_25100,"Interesting idea, let's test it....",0,0,0,0,0,0
syn_25101,Such a crybaby.,1,0,0,0,1,0
syn_25102,I think we should consider other perspectives.!!!,0,0,0,0,0,0
syn_25103,This is not accurate according to the report.!!!,0,0,0,0,0,0
syn_25104,Can you elaborate on this issue? Read the rules.,0,0,0,0,0,0
syn_25105,Thanks for sharing the update...,0,0,0,0,0,0
syn_25106,Pl3453 pr0v1d3 4 r3f3r3nc3.!!,0,0,0,0,0,0
syn_25107,You sound completely uneducated. End of story...,0,0,0,0,1,0
syn_25108,This take is garbage. You're kidding.!,1,0,0,0,0,0
syn_25109,Can you elaborate on this issue?,0,0,0,0,0,0
syn_25110,Th15 15 n0t 4ccur4t3 4cc0rd1ng t0 th3 r3p0rt. 🙂..,0,0,0,0,0,0
syn_25111,You're a **** idiot. Period.!,0,0,1,0,0,0
syn_25112,We need to follow community guidelines.,0,0,0,0,0,0
syn_25113,What a pathetic comment. You're kidding.,1,0,0,0,0,0
syn_25114,Appreciate the clarification. 😤,0,0,0,0,0,0
syn_25115,Please provide a reference. Read the rules.!!!,0,0,0,0,0,0
syn_25116,Thanks for sharing the update.?!,0,0,0,0,0,0
syn_25117,Th4t'5 4 5tr0ng cl41m w1th0ut 3v1d3nc3.,0,0,0,0,0,0
syn_25118,I completely disagree with your point. 😡...,0,0,0,0,0,0
syn_25119,Please provide a reference. 😤 You're kidding.,0,0,0,0,0,0
syn_25120,Can you elaborate on this issue? Enough already.,0,0,0,0,0,0
syn_25121,"Get lost, nobody cares. 🤬",1,0,0,0,0,0
syn_25122,That's a strong claim without evidence....,0,0,0,0,0,0
syn_25123,You're the worst on this thread.,1,0,0,0,0,0
syn_25124,Thanks for sharing the update. This again?,0,0,0,0,0,0
syn_25125,We need to follow community guidelines. 😂,0,0,0,0,0,0
syn_25126,You sound completely uneducated. End of story.,1,0,0,0,1,0
syn_25127,Shut up already..,1,0,0,0,0,0
syn_25128,This is idiotic. Period.,1,0,0,0,0,0
syn_25129,What the **** are you saying?— seriously.,1,0,1,0,0,0
syn_25130,This is not accurate according to the report. 😡!!,0,0,0,0,0,0
syn_25131,I completely disagree with your point. 😤,0,0,0,0,0,0
syn_25132,Such a crybaby.,1,0,0,0,1,0
syn_25133,Shut up already.— seriously...,1,0,0,0,0,0
syn_25134,We need to follow community guidelines.,0,0,0,0,0,0
syn_25135,Appreciate the clarification. 🤬..,0,0,0,0,0,0
syn_25136,Thanks for sharing the update.?!,0,0,0,0,0,0
syn_25137,This is idiotic.!!!,1,0,0,0,0,0
syn_25138,This is not accurate according to the report. Be respectful.,0,0,0,0,0,0
syn_25139,That's a strong claim without evidence...,0,0,0,0,0,0
syn_25140,We need to follow community guidelines..,0,0,0,0,0,0
syn_25141,You are so dumb and clueless.!!,1,0,0,0,0,0
syn_25142,You are so dumb and clueless. 🙂..,1,0,0,0,0,0
syn_25143,Please provide a reference.!!!,0,0,0,0,0,0
syn_25144,I think we should consider other perspectives.!!!,0,0,0,0,0,0
syn_25145,Your logic is laughable. Got it??!,1,0,0,0,0,0
syn_25146,I think we should consider other perspectives. Got it?,0,0,0,0,0,0
syn_25147,I can't stand those kids.,1,0,0,0,0,1
syn_25148,Appreciate the clarification. 😡,0,0,0,0,0,0
syn_25149,"Interesting idea, let's test it. Be respectful.!!!",0,0,0,0,0,0
syn_25150,We need to follow community guidelines..,0,0,0,0,0,0
syn_25151,You are so dumb and clueless.,1,0,0,0,0,0
syn_25152,"Interesting idea, let's test it. 😡",0,0,0,0,0,0
syn_25153,What a disgraceful comment.!!,1,0,0,0,1,0
syn_25154,Get the **** out of here. You're kidding.?!,1,0,1,0,0,0
syn_25155,That's a strong claim without evidence.?!,0,0,0,0,0,0
syn_25156,Thanks for sharing the update. Read the rules....,0,0,0,0,0,0
syn_25157,This is idiotic. This again?!!,1,0,0,0,0,0
syn_25158,Th15 15 n0t 4ccur4t3 4cc0rd1ng t0 th3 r3p0rt. Read the rules..,0,0,0,0,0,0
syn_25159,This is idiotic...,1,0,0,0,0,0
